0,1,2
with,Cyber,0.011358502320945263
relevant,will,0.011357801966369152
version,or,0.011352739296853542
or,version,0.01135273277759552
attributes,assessment,0.01131749339401722
assessment,attributes,0.011317484080791473
installation,all,0.01127661857753992
all,installation,0.011276612989604473
the,necessary,0.011264154687523842
necessary,the,0.011264152824878693
attributes,Testing,0.011255993507802486
this,"stakeholders,",0.011254454962909222
performed,These,0.011249164119362831
and,assets,0.011248886585235596
assets,and,0.011248880997300148
all,performing,0.011223002336919308
performing,all,0.01122299674898386
manner,behalf,0.011206096969544888
behalf,manner,0.011206087656319141
than,Matrix,0.011187758296728134
ChM,Expiration/mitigation,0.011185543611645699
policies,Comments,0.011171935126185417
accordance,proposed,0.01116443332284689
proposed,accordance,0.011164424940943718
previewing,Baseline,0.011157452128827572
initial,2:,0.011148493736982346
only,(Change,0.011117488145828247
above,the,0.011105433106422424
the,above,0.011105427518486977
this,"fashion,",0.011103716678917408
approved,participants,0.011096088215708733
participants,approved,0.011096077971160412
above,"IAVA,",0.011022627353668213
on,Advisory,0.010997147299349308
relevant,Baseline,0.010983998887240887
proposed,(Approved/NIH,0.010971236042678356
maintained,Tester,0.010921155102550983
ensuring,how,0.010912986472249031
risk,Reports,0.010889601893723011
valid,maintained,0.010858421213924885
maintained,valid,0.01085842028260231
requirements,of,0.010853362269699574
as,Tester,0.010827830992639065
communicates,Request,0.010720539838075638
ensure,The,0.010618837550282478
The,ensure,0.010618827305734158
accordance,Stakeholders,0.010604379698634148
appropriate,Include,0.010581539012491703
or,Team,0.01057675015181303
insure,(ChM),0.010561982169747353
CAB,approves,0.010544194839894772
approves,CAB,0.010544193908572197
on,Accountability,0.01050625741481781
attributes,RACI,0.01050420943647623
accurate,-,0.010502335615456104
manner,Changes/Hardware,0.010475670918822289
policies,Reporting,0.01043621264398098
performed,cycle,0.010428855195641518
cycle,performed,0.010428848676383495
than,"changes,",0.01040672603994608
performing,Assessment,0.010388032533228397
assets,change(s).,0.010301467962563038
document,first,0.010286714881658554
first,document,0.010286696255207062
a,annual,0.010285192169249058
annual,a,0.010285187512636185
purpose,orderly/timely,0.01025416050106287
details,Baseline,0.010230104438960552
purpose,only,0.010229972191154957
only,purpose,0.010229970328509808
evaluation,maintained,0.010226218029856682
maintained,evaluation,0.010226204991340637
first,date,0.010191437788307667
date,first,0.01019143033772707
requirements,OD’s,0.010172657668590546
stored,ChM,0.01013538334518671
ChM,stored,0.010135376825928688
must,The,0.010125653818249702
The,must,0.010125640779733658
to,approves,0.010123105719685555
approves,to,0.010123105719685555
the,Matrix,0.010081003420054913
only,Stakeholders,0.010064167901873589
about,in,0.010057423263788223
in,about,0.010057413019239902
change,IAVA,0.010045639239251614
RFC,how,0.010045559145510197
The,that:,0.010015135630965233
valid,overall,0.009955748915672302
overall,valid,0.009955737739801407
risk,audits,0.009937813505530357
audits,risk,0.009937806986272335
performing,Testing,0.009897179901599884
which,III,0.009895620867609978
overall,"change,",0.009874583221971989
initial,Manager,0.009862528182566166
fulfill,Testing,0.009836091659963131
cycle,CAT,0.009831974282860756
CAT,cycle,0.009831966832280159
ensure,RFCs,0.009831815026700497
assets,(Change,0.00980733335018158
insure,evaluation,0.009804734960198402
evaluation,insure,0.009804734028875828
requirements,basis),0.00978225190192461
audits,types,0.00978201162070036
types,audits,0.009782007895410061
change,Changes),0.009781088680028915
this,perpetual,0.009765018709003925
perpetual,this,0.009765014983713627
through,"reviews,",0.009760326705873013
performed,an,0.009757657535374165
an,performed,0.009757645428180695
implements,and,0.009744647890329361
and,implements,0.009744638577103615
required,Management,0.009739046916365623
accordance,throughout,0.009734216146171093
throughout,accordance,0.0097342012450099
that,can,0.009726318530738354
audits,recommend,0.009711015038192272
recommend,audits,0.009710998274385929
maintained,2:,0.009705763310194016
valid,RFC,0.009705418720841408
RFC,valid,0.009705408476293087
in,Requests,0.009695601649582386
installation,III,0.009688279591500759
inform,(Software,0.009686781093478203
The,(Change,0.009675316512584686
requirements,change,0.009649086743593216
change,requirements,0.00964907743036747
accordance,"I,",0.009626911021769047
types,III,0.009609541855752468
cycle,for,0.009574572555720806
ChM,change(s).,0.009565481916069984
initial,details,0.009553189389407635
details,initial,0.009553172625601292
previewing,Matrix,0.009543308056890965
this,policies,0.009532810188829899
policies,this,0.0095328064635396
version,"processes,",0.009518723003566265
policies,control.,0.009515728801488876
assessment,any,0.009503154084086418
that,(Software,0.009478561580181122
ensure,OD’s,0.00945761427283287
previewing,proposed,0.009369895793497562
proposed,previewing,0.009369890205562115
policies,Action,0.009333177469670773
installation,basis),0.009308180771768093
only,Example,0.009281079284846783
attributes,of,0.009198740124702454
and,Program,0.009183979593217373
approved,Comments,0.009103264659643173
stored,"fashion,",0.009065385907888412
responsible,initial,0.009064273908734322
initial,responsible,0.009064270183444023
behalf,"change,",0.00906287133693695
approves,Matrix,0.009025165811181068
through,all,0.009024146012961864
all,through,0.009024144150316715
in,version,0.00900683831423521
version,in,0.00900683831423521
attributes,to,0.008979983627796173
to,attributes,0.008979973383247852
perpetual,Action,0.00889736320823431
performed,Modernization,0.008897257968783379
installation,inform,0.008891801349818707
inform,installation,0.008891801349818707
CAB,Include,0.008888534270226955
accurate,Testing,0.008806350640952587
proposed,cycle,0.00879976898431778
cycle,proposed,0.00879976712167263
fulfill,RACI,0.008759019896388054
through,"processes,",0.00872244592756033
maintained,approves,0.008717569522559643
approves,maintained,0.008717560209333897
details,policies,0.008682768791913986
policies,details,0.008682764135301113
stored,must,0.008640285581350327
must,stored,0.008640283718705177
approves,-,0.008615763857960701
affected,must,0.008596866391599178
must,affected,0.008596854284405708
about,Statistical,0.008593671023845673
appropriate,stakeholders,0.008588354103267193
the,audits,0.008574143052101135
audits,the,0.008574139326810837
they,Process,0.008558384142816067
than,that:,0.00851090345531702
overall,II,0.008505702018737793
ensure,"fashion,",0.008470841683447361
an,version,0.008440333418548107
version,an,0.008440326899290085
performed,(Required,0.008368907496333122
ensure,approved),0.008353802375495434
as,Office,0.008332500234246254
ChM,accordance,0.008324370719492435
accordance,ChM,0.00832436140626669
accurate,Reporting,0.008314109407365322
the,attributes,0.00830012932419777
attributes,the,0.008300123736262321
that,procedural,0.00829622894525528
procedural,that,0.008296215906739235
participants,Stakeholders,0.008260060101747513
purpose,Stakeholders,0.008223657496273518
which,basis),0.008169400505721569
assessment,Cyber,0.008144463412463665
types,Program,0.008130072616040707
accurate,Matrix,0.008120477199554443
notified,initial,0.008107692003250122
initial,notified,0.008107690140604973
inform,Tester,0.008093586191534996
in,Director,0.008051667362451553
performed,is,0.008036808110773563
is,performed,0.00803680345416069
or,insure,0.008031472563743591
insure,or,0.008031468838453293
stored,implements,0.008005552925169468
implements,stored,0.008005550131201744
document,with,0.008000622503459454
with,document,0.008000614121556282
affected,"processes,",0.007964350283145905
RFC,RFCs,0.007960219867527485
valid,participants,0.007937668822705746
participants,valid,0.007937663234770298
notified,"reviews,",0.007923979312181473
they,for,0.007914445362985134
attributes,this,0.007874542847275734
this,attributes,0.007874539121985435
audits,Director,0.007827782072126865
audits,communicates,0.007812739349901676
communicates,audits,0.00781272817403078
an,Change,0.007807633373886347
evaluation,Advisory,0.007789543364197016
participants,Document,0.007759203668683767
document,notified,0.0077457670122385025
notified,document,0.007745761889964342
CAT,Modernization,0.007720941677689552
cycle,OD’s,0.007715187501162291
approved,As,0.007679991889744997
required,"IAVA,",0.007603725418448448
communicates,"stakeholders,",0.007571603637188673
evaluation,purpose,0.007543412037193775
purpose,evaluation,0.007543402723968029
they,"therefore,",0.007526631932705641
change,follows:,0.007522190921008587
approves,Action,0.007507382892072201
recommend,that:,0.007492335047572851
communicates,processed.,0.007480231579393148
maintained,Changes),0.007458851672708988
and,As,0.0074524530209600925
initial,Section,0.007451316807419062
applied,assessment,0.0074442606419324875
assessment,applied,0.0074442592449486256
version,purpose,0.007435182575136423
purpose,version,0.007435182109475136
entails,relevant,0.00743218744173646
relevant,entails,0.007432186510413885
entails,(CAB),0.007408397737890482
throughout,4:,0.007395021617412567
affected,"changes,",0.007380728144198656
date,insure,0.007361252326518297
insure,date,0.007361245807260275
accurate,Request,0.007361154537647963
cycle,changes,0.007350425235927105
changes,cycle,0.007350416388362646
stored,Template,0.007342490367591381
than,Baseline,0.0073340586386621
inform,"I,",0.007325983140617609
each,be,0.007319473195821047
maintained,Expiration/mitigation,0.007291897665709257
recommend,Comments,0.007243530359119177
must,Approved/Suspended/Cancelled/Superseded),0.007242831867188215
perpetual,other,0.007237172219902277
than,orderly/timely,0.007236903999000788
than,RACI,0.007189882919192314
and,Matrix,0.007180079817771912
evaluation,Section,0.007176567334681749
to,applied,0.0071297092363238335
applied,to,0.00712970457971096
ensuring,Sample,0.0071233417838811874
necessary,approves,0.00711105577647686
approves,necessary,0.0071110506542027
as,IAVA,0.007066497579216957
responsible,"changes,",0.007063818164169788
manner,basis),0.007056882604956627
ChM,appropriate,0.007039054296910763
appropriate,ChM,0.007039051037281752
formally,performing,0.00701364129781723
performing,formally,0.007013634312897921
proposed,Comments,0.00699991500005126
version,to,0.006973587907850742
to,version,0.006973577663302422
CAT,document,0.0069226911291480064
document,CAT,0.006922682747244835
notified,1:,0.006906905677169561
initial,Approved/Suspended/Cancelled/Superseded),0.006879810243844986
procedural,Reports,0.0068792738020420074
details,Stakeholders.,0.006859928369522095
required,Advisory,0.006826837547123432
above,stakeholders,0.006821953225880861
which,Template,0.006807612255215645
fulfill,responsible,0.006807337980717421
responsible,fulfill,0.00680733285844326
performed,can,0.006788088474422693
proposed,RACI,0.006781477946788073
this,(ChM),0.00675919558852911
insure,Document,0.006753871683031321
necessary,in,0.006752789951860905
in,necessary,0.006752772256731987
and,basis),0.006713778246194124
request,(CAB),0.006689923349767923
on,a,0.006667898036539555
a,on,0.006667892914265394
audits,assessment,0.00666718790307641
assessment,audits,0.006667179986834526
ChM,previewing,0.006659997161477804
previewing,ChM,0.006659988313913345
about,fulfill,0.006657786201685667
fulfill,about,0.00665778573602438
proposed,Accountability,0.006654758471995592
evaluation,Expiration/mitigation,0.006646938621997833
than,types,0.0066313068382442
types,than,0.006631285883486271
goal,perpetual,0.006602209527045488
perpetual,goal,0.006602191831916571
attributes,accordance,0.006593118887394667
accordance,attributes,0.006593118421733379
must,Requests,0.006582840345799923
valid,Comments,0.006582105532288551
version,Document,0.006580926477909088
applied,needs.,0.0065706814639270306
on,of,0.006545650772750378
ChM,will,0.006531593389809132
stored,any,0.0065131825394928455
recommend,change(s).,0.006501511204987764
action,to,0.0064887478947639465
to,action,0.006488723214715719
overall,Change,0.006484496407210827
and,Document,0.006437909323722124
required,above,0.006406863685697317
above,required,0.006406855769455433
in,Reports,0.0062872315756976604
is,As,0.0062707276083528996
each,III,0.006254416890442371
annual,responsible,0.006221461575478315
responsible,annual,0.006221460178494453
all,(Change,0.0062156859785318375
procedural,"IAVA,",0.006148867309093475
an,risk,0.006128092296421528
risk,an,0.006128090433776379
initial,"changes,",0.0061206272803246975
